"","City","X","long","lat"
"555","Basalt",7,-107.0537,39.3716342857143
"556","Bascom",6,-85.040495,30.97391
"557","Basile",1,-92.59733,30.48442
"558","Baskerville",8,-78.2824975,36.68646125
"559","Basking Ridge",113,-74.5633016814159,40.6925772566372
"560","Basom",7,-78.3946271428571,43.0842742857143
"561","Bass Lake",9,-119.566188888889,37.3289533333333
"562","Bassett",60,-80.4625458333333,36.8431748333333
"563","Bastian",17,-81.1444782352941,37.1778764705882
"564","Bastrop",27,-96.5326392592593,30.5294707407407
"565","Batavia",293,-81.5325696177474,41.6669210068259
"566","Bates",24,-118.51965,44.5615258333333
"567","Bates City",29,-94.0696006896552,39.0116110344828
"568","Batesburg",386,-81.5299660103627,33.8482546891192
"569","Batesland",1,-102.2191,43.04657
"570","Batesville",31,-87.9464770967742,36.7097693548387
"571","Bath",38,-76.4400521052632,42.7329836842105
"572","Bath Springs",2,-88.088615,35.43952
"573","Baton Rouge",30232,-91.1137939127415,30.4396546563244
"574","Battle Creek",263,-85.1892439543726,42.2844348669202
"575","Battle Ground",63,-122.553576190476,45.7921665079365
"576","Battle Lake",11,-95.7176690909091,46.2442372727273
"577","Battle Mountain",39,-116.866553846154,40.6438756410256
"578","Battleboro",16,-77.820308125,36.062013125
"579","Battlefield",3,-93.3674366666667,37.1205966666667
"580","Baudette",6,-94.244005,48.6084616666667
"581","Bauxite",1,-92.40769,34.52508
"582","Baxley",17,-82.37897,31.8074517647059
"583","Baxter",41,-89.4221504878049,40.6170070731707
"584","Baxter Springs",1,-94.7382,37.02066
"585","Bay City",264,-91.7136531818182,43.9755547348485
"586","Bay Harbor Islands",1,-80.13483,25.88744
"587","Bay Head",1,-74.0541,40.08197
"588","Bay Minette",95,-87.8025433684211,30.9123818947368
"589","Bay Point",186,-121.94766827957,38.0247134408602
"590","Bay Saint Louis",73,-89.5276220547945,30.3265412328767
"591","Bay Shore",650,-73.2682960461538,40.7484341692308
"592","Bay Village",2,-81.942995,41.487675
"593","Bayfield",7,-102.825282857143,39.9761357142857
"594","Bayonne",175,-74.1104656,40.6837410285714
"595","Bayou la Batre",1,-88.24504,30.4153
"596","Bayou La Batre",3,-88.20496,30.3698266666667
"597","Bayport",84,-78.9231104761905,42.0282364285714
"598","Bayside",278,-75.2268838848921,40.7773376978417
"599","Baytown",236,-94.9936358050848,29.7730853813559
"600","Bayville",58,-74.1813046551724,39.934295862069
"601","Beach City",2,-81.57433,40.668945
"602","Beach Haven",1,-74.15545,39.6748
"603","Beach Park",193,-87.8565126943005,42.4204032642487
"604","Beachwood",84,-80.6258771428571,41.2867815476191
"605","Beacon",467,-73.9754995717345,41.5166984154176
"606","Beacon Falls",41,-73.0597570731707,41.4465331707317
"607","Bealeton",58,-77.772110862069,38.5773201724138
"608","Beallsville",1,-77.43541,39.2063
"609","Bean Station",4,-83.307775,36.323605
"610","Bear",232,-75.6811290948276,39.6112331034483
"611","Bear Creek",8,-81.57933,36.56498875
"612","Bear Lake",4,-86.15255,44.4285
"613","Bear Mountain",25,-73.9883076,41.3195616
"614","Bearden",4,-92.685035,33.7489875
"615","Beardstown",1,-90.40395,40.00344
"616","Beasley",11,-95.96955,29.4726645454545
"617","Beatrice",6,-95.1443,38.8484
"618","Beattie",2,-96.422905,39.84158
"619","Beatty",39,-121.16798974359,42.4352574358974
"620","Beattyville",1,-83.59132,37.5602
"621","Beaufort",866,-80.7162683140878,32.4393426905312
"622","Beaumont",279,-110.813571577061,32.8956055913978
"623","Beaver",210,-109.41459252381,38.6348472380952
"624","Beaver City",1,-99.89406,40.13273
"625","Beaver Creek",3,-96.387,43.6087433333333
"626","Beaver Crossing",11,-97.3270936363636,40.8217381818182
"627","Beaver Dam",22,-88.6521845454545,42.9002118181818
"628","Beaver Dams",1,-76.95895,42.25392
"629","Beaver Falls",43,-80.3332279069767,40.78484
"630","Beaver Meadows",2,-75.915415,40.92862
"631","Beaver Springs",9,-77.2132777777778,40.75817
"632","Beavercreek",21,-84.0708433333333,39.7364915714286
"633","Beavercreek Township",1,-84.08642,39.77354
"634","Beaverdam",2,-77.632235,37.897825
"635","Beaverton",627,-122.823398086124,45.4904438277512
"636","Beaverton-Hillsboro",1,-122.7548,45.36875
"637","Beavertown",2,-77.17452,40.75187
"638","Bechtelsville",11,-75.6171981818182,40.3647836363636
"639","Becker",38,-93.8661189473684,45.3859171052632
"640","Becket",10,-73.121544,42.260965
"641","Beckley",17,-81.2114617647059,37.7753641176471
"642","Beckville",5,-94.447434,32.265838
"643","Beckwourth",14,-120.361092857143,39.8086164285714
"644","Bedford",1287,-83.8479750854701,38.5389294413364
"645","Bedford Hills",35,-73.6980971428572,41.2368331428571
"646","Bedias",1,-95.78714,30.67258
"647","Bedminster",286,-74.6665037062937,40.6468116083916
"648","Bee",3,-82.1840166666667,37.10898
"649","Bee Branch",2,-92.39453,35.450025
"650","Bee Cave",18,-97.9419088888889,30.3052066666667
"651","Beebe",6,-91.9280166666667,35.06931
"652","Beech Creek",15,-77.5710786666667,41.0826993333333
"653","Beech Grove",93,-86.0896391397849,39.7112359139785
"654","Beech Island",410,-81.8847361707317,33.4583128536585
"655","Beecher",8,-87.62343875,41.36837125
"656","Beechgrove",28,-86.2390782142857,35.6260282142857
"657","Beemer",1,-96.81319,41.92918
"658","Beeville",3,-97.76975,28.4089966666667
"659","Beggs",11,-96.0126218181818,35.7809118181818
"660","Bejou",1,-95.97603,47.46699
"661","Bel Air",497,-76.2983747887324,39.5140867002012
"662","Bel Alton",3,-76.9912566666667,38.4589366666667
"663","Belcamp",44,-76.2402461363636,39.4757081818182
"664","Belcher",7,-93.8649885714286,32.7461942857143
"665","Belchertown",20,-72.4164675,42.283202
"666","Belden",7,-114.451217142857,40.6281785714286
"667","Beldenville",2,-92.413505,44.785055
"668","Belding",4,-85.3523175,43.0674475
"669","Belen",4,-106.771225,34.7248075
"670","Belews Creek",7,-80.0795471428571,36.2097014285714
"671","Belfair",84,-122.841042857143,47.4328780952381
"672","Belfast",11,-70.6762136363636,44.0279618181818
"673","Belfield",1,-103.1957,46.89672
"674","Belford",7,-74.0879371428571,40.4201828571429
"675","Belgium",14,-87.8934478571429,43.4981
"676","Belgrade",24,-97.7981383333333,45.1717733333333
"677","Belhaven",1,-76.64657,35.58274
"678","Belington",4,-80.0119425,38.998095
"679","Bell",21,-114.806916666667,33.5762619047619
"680","Bell Buckle",1,-86.42309,35.65824
"681","Bell Canyon",7,-118.6862,34.2046942857143
"682","Bell Gardens",976,-118.169190061475,33.9725494672131
"683","Bella Vista",65,-122.112292307692,40.7056269230769
"684","Bellaire",506,-95.0545890711462,29.9946152964427
"685","Bellbrook",5,-84.072928,39.655212
"686","Belle",29,-81.4770762068966,38.1999134482759
"687","Belle Center",2,-83.69488,40.50415
"688","Belle Chasse",1,-90.01876,29.8616
"689","Belle Fourche",1,-104.0559,44.81155
"690","Belle Glade",22,-80.6773031818182,26.6705595454545
"691","Belle Haven",1,-75.80647,37.5536
"692","Belle Isle",8,-81.34186,28.475495
"693","Belle Mead",7,-74.6394257142857,40.4456271428571
"694","Belle Plaine",99,-93.8456062626263,44.2696770707071
"695","Belle Vernon",116,-79.8274043103448,40.1517834482759
"696","Belleair",13,-82.8095915384615,27.9314523076923
"697","Belleair Beach",8,-82.84306,27.92382
"698","Belleair Bluffs",17,-82.8171017647059,27.9171235294118
"699","Bellefontaine",9,-83.73969,40.3572888888889
"700","Bellefonte",207,-77.7374858454106,40.9229154589372
"701","Bellerose",199,-73.7269995477387,40.7408470351759
"702","Belleview",79,-82.0460611392405,29.044150886076
"703","Belleville",459,-82.7983879084967,41.7061930501089
"704","Bellevue",3990,-111.838212826817,45.0895149746867
"705","Bellflower",1189,-118.132360883936,33.8770577754415
"706","Bellingham",790,-118.721101189873,48.2711927594937
"707","Bellmawr",966,-75.0951788198758,39.8697747826087
"708","Bellmore",219,-73.5396345205479,40.6890074885845
"709","Bellows Falls",19,-72.4619694736842,43.1646810526316
"710","Bellport",62,-72.9462427419355,40.7865417741935
"711","Bells",20,-89.4541385,35.537071
"712","Bellville",6,-82.5727575,40.5998248333333
"713","Bellvue",12,-105.465633333333,40.6851175
"714","Bellwood",73,-87.7370019178082,41.8561571232877
"715","Belmar",133,-74.0960559398496,40.1700481203007
"716","Belmont",909,-103.244572552255,38.3937541474147
"717","Belmont Hills",1,-75.23677,40.00146
"718","Beloit",157,-88.8413474522293,42.5057229936306
"719","Belpre",3,-81.6568933333333,39.3072266666667
"720","Belt",1,-110.8128,47.28799
"721","Belton",654,-86.1176394189602,35.1266412844037
"722","Beltsville",455,-76.9099558901099,39.0462472087912
"723","Belvedere Tiburon",42,-122.490931880952,37.8977962619048
"724","Belvidere",193,-83.8197775129534,41.6872244559585
"725","Belview",5,-95.304696,44.541672
"726","Bemidji",71,-94.9074918309859,47.4902326760563
"727","Bemus Point",2,-79.377045,42.15168
"728","Ben Lomond",108,-122.092605555556,37.0871664814815
"729","Bena",8,-94.1853275,47.34416375
"730","Benbrook",5,-97.448028,32.684262
"731","Bend",1742,-121.31009586682,44.0590479047072
"732","Benicia",650,-122.140763143077,38.0744748738462
"733","Benkelman",1,-101.6256,40.02149
"734","Bennett",45,-103.871912222222,39.6557868888889
"735","Bennettsville",278,-79.6883658992806,34.6351344604317
"736","Bennington",95,-91.530729368421,41.6653547368421
"737","Bensalem",504,-74.9549089880952,40.090130218254
"738","Bensenville",129,-87.9519831782946,41.9550964341085
"739","Benson",259,-81.8581949420849,35.7545818146718
"740","Bent",1,-105.8433,33.16044
"741","Bent Mountain",2,-80.11836,37.1569
"742","Bentley",1,-97.51866,37.89796
"743","Bentleyville",34,-80.0192891176471,40.1398264705882
"744","Benton",101,-90.4562946534653,36.6830715841584
"745","Benton City",2,-119.62945,46.24517
"746","Benton Harbor",175,-86.3960244,42.1119595428571
"747","Bentonia",4,-90.4227225,32.6336025
"748","Bentonville",18,-91.5362527777778,36.7811277777778
"749","Benwood",2,-80.727565,40.02691
"750","Benzonia",5,-86.09637,44.577388
"751","Berea",13,-83.5540153846154,38.7500253846154
"752","Bergen",15,-77.961172,43.0739233333333
"753","Bergenfield",25,-74.0011888,40.918636
"754","Berkeley",2710,-118.446733397417,38.3212702254613
"755","Berkeley Heights",98,-74.4071702040816,40.675487755102
"756","Berkey",1,-83.87933,41.68629
"757","Berkley",23,-72.118,41.9037330434783
"758","Berkshire",6,-75.6953883333333,42.364245
"759","Berlin",303,-74.4285487788779,40.5989372937294
"760","Berlin Center",1,-80.92163,41.02454
"761","Berlin Heights",6,-82.4764466666667,41.321665
"762","Berlin township",1,-74.93143,39.80205
"763","Bermuda",5,-77.41237,37.377596
"764","Bermuda Dunes",19,-116.293421052632,33.7419984210526
"765","Bernalillo",10,-106.53995,35.303366
"766","Bernard",1,-90.87118,42.33289
"767","Bernardston",10,-72.545704,42.676324
"768","Bernardsville",6,-74.586245,40.7114216666667
"769","Berne",5,-78.424306,41.840136
"770","Bernice",1,-92.65807,32.82659
"771","Bernville",63,-76.1265661904762,40.463046984127
"772","Berrien Springs",21,-86.3646128571429,41.9491661904762
"773","Berry",12,-87.03496,34.3522658333333
"774","Berry Creek",15,-121.4095,39.6576686666667
"775","Berryville",62,-78.9905608064516,38.9788206451613
"776","Bertha",2,-95.060545,46.21747
"777","Berthoud",82,-105.004570731707,40.3270717073171
"778","Bertram",6,-98.059025,30.7550983333333
"779","Berwick",36,-77.0969302777778,40.4235272222222
"780","Berwyn",264,-84.9927884090909,41.4143111363636
"781","Berwyn Heights",1,-76.91203,38.99797
"782","Beryl",13,-113.649776923077,37.7212507692308
"783","Bessemer",319,-86.966538369906,33.3749203448276
"784","Bessemer City",21,-81.2706842857143,35.2802804761905
"785","Bethalto",2,-90.03454,38.90808
"786","Bethany",191,-93.5944443979058,36.4810369633508
"787","Bethany Beach",2,-75.061155,38.57716
"788","Bethel",88,-77.253630125,40.3376036590909
"789","Bethel Island",4,-121.62845,38.02053
"790","Bethel Park",16,-80.03287875,40.32188
"791","Bethesda",1262,-77.1410816164818,39.0087459508716
"792","Bethlehem",598,-75.7191518227425,40.3587657692308
"793","Bethpage",116,-74.4765714655172,40.4089901724138
"794","Bethune",37,-81.5790083783784,34.6941635135135
"795","Bettendorf",120,-90.5068484166667,41.540244
"796","Beulah",3,-88.00333,42.3011266666667
"797","Beulaville",4,-77.680825,34.9175775
"798","Beverly",92,-73.7901395652174,42.3121315217391
"799","Beverly Hills",80,-104.030918125,32.1889785
"800","Bicknell",1,-87.33648,38.79716
"801","Biddeford",52,-70.4942084615385,43.4885990384615
"802","Bidwell",2,-82.288205,38.901335
"803","Big Bar",9,-123.217488888889,40.7483611111111
"804","Big Bear City",162,-116.904635185185,34.2553221604938
"805","Big Bear Lake",15,-116.903453333333,34.2521593333333
"806","Big Bend",26,-88.2133546153846,42.9129946153846
"807","Big Cabin",4,-95.21815,36.565495
"808","Big Clifty",1,-86.10243,37.55159
"809","Big Cove Tannery",2,-78.05117,39.8513
"810","Big Falls",4,-93.8206775,48.0268825
"811","Big Indian",1,-74.42926,42.00727
"812","Big Island",5,-79.395588,37.524618
"813","Big Lake",59,-93.750706779661,45.3305089830508
"814","Big Pine",26,-118.201053846154,37.2386769230769
"815","Big Pine Key",22,-81.2669277272727,24.6725231818182
"816","Big Pool",49,-78.0335793877551,39.6417824489796
"817","Big Prairie",2,-82.05745,40.58385
"818","Big Rapids",10,-85.510036,43.680911
"819","Big Rock",1,-88.54808,41.76416
"820","Big Sky",1,-111.2492,45.26923
"821","Big Spring",26,-101.467773076923,32.2465830769231
"822","Big Springs",4,-102.152675,41.035105
"823","Big Stone Gap",14,-82.763795,36.8452164285714
"824","Big Sur",117,-121.749417094017,36.2074342735043
"825","Big Timber",5,-109.76282,45.732464
"826","Bigelow",3,-94.6500666666667,40.66589
"827","Bigfork",7,-99.50154,47.74621
"828","Biggs",51,-121.692705882353,39.4212235294118
"829","Biglerville",19,-77.3143494736842,39.9127573684211
"830","Billerica",717,-71.2589367921897,42.548219888424
"831","Billings",24,-105.843428333333,43.9039525
"832","Billingsley",10,-86.734097,32.646733
"833","Biloxi",134,-88.9053694776119,30.4337362686567
"834","Bingen",9,-121.469977777778,45.7099188888889
"835","Binger",1,-98.26267,35.28565
"836","Bingham",3,-69.9443966666667,45.1093966666667
"837","Bingham Canyon",3,-112.089733333333,40.5336633333333
"838","Bingham Farms",3,-83.28544,42.5190733333333
"839","Bingham Lake",13,-95.04129,43.9083907692308
"840","Binghamton",118,-75.9010970338983,42.1186679661017
"841","Birch River",1,-80.72875,38.52207
"842","Birch Run",59,-83.7681203389831,43.2472342372881
"843","Birchwood",3,-84.9913266666667,35.3644333333333
"844","Bird in Hand",14,-76.2183021428571,40.0824421428571
"845","Bird In Hand",19,-76.1977152631579,40.0602642105263
"846","Bird Island",12,-94.8833783333333,44.7653658333333
"847","Birds Landing",3,-121.843,38.18407
"848","Birdsboro",109,-75.8589709174312,40.2916301834862
"849","Birdseye",5,-86.699326,38.226144
"850","Birdsnest",1,-75.89662,37.41647
"851","Birmingham",6933,-86.775034862253,33.4925580556758
"852","Birnamwood",7,-89.2046671428571,44.94805
"853","Bisbee",3,-109.928033333333,31.4500366666667
"854","Biscayne Park",1,-80.1842,25.88442
"855","Biscoe",25,-84.4266224,35.1468256
"856","Bishop",121,-116.241779752066,37.1317462809917
"857","Bishopville",497,-80.1776169215292,34.2934322334004
"858","Bismarck",1,-100.7723,46.88149
"859","Bison",2,-97.88966,36.18194
"860","Bitely",2,-85.850315,43.77534
"861","Biwabik",4,-92.3331075,47.5326225
"862","Bixby",32,-95.886988125,35.9758884375
"863","Blachly",2,-123.51475,44.19119
"864","Black Canyon City",255,-112.143637647059,34.1150905882353
"865","Black Creek",18,-88.4445888888889,44.4322266666667
"866","Black Diamond",16,-122.00506875,47.3144075
"867","Black Earth",3,-89.75297,43.1353966666667
"868","Black Forest-Peyton",38,-104.863707894737,39.1298460526316
"869","Black Hawk",24,-105.477983333333,39.8404070833333
"870","Black Mountain",51,-82.307161372549,35.6136525490196
"871","Black River",1,-75.76493,44.01828
"872","Black River Falls",47,-90.7494963829787,44.2565670212766
"873","Black Rock",2,-91.15049,36.125465
"874","Blackduck",8,-94.4995025,47.79153375
"875","Blackfoot",37,-112.360083783784,43.254942972973
"876","Blacklick",44,-82.7992975,40.0202520454545
"877","Blacksburg",534,-81.4421270224719,35.2654920224719
"878","Blackshear",3,-82.2120766666667,31.2667033333333
"879","Blackstock",42,-81.101795952381,34.5752919047619
"880","Blackstone",56,-77.4956853571429,37.4571821428571
"881","Blackville",47,-81.2919270212766,33.3620423404255
"882","Blackwater",7,-92.9908185714286,38.94419
"883","Blackwell",4,-97.343355,36.8196925
"884","Blackwood",448,-75.061738125,39.7995204910714
"885","Bladenboro",5,-78.793496,34.581642
"886","Bladensburg",24,-76.931565,38.9398283333333
"887","Blaine",86,-120.721830930233,48.4942851162791
"888","Blair",75,-90.3561273333333,39.0251426666667
"889","Blairs",33,-79.3718166666667,36.7078487878788
"890","Blairsburg",10,-93.64064,42.452679
"891","Blairsden Graeagle",40,-120.6270775,39.7934895
"892","Blairstown",178,-74.9605420786517,40.9457829213483
"893","Blairsville",40,-80.20751475,39.29423525
"894","Blakely",9,-84.9715122222222,31.4048233333333
"895","Blakesburg",4,-92.63309,41.01622
"896","Blakeslee",19,-75.5780494736842,41.0781015789474
"897","Blanca",4,-105.574525,37.418945
"898","Blanchard",12,-96.6462241666667,35.886385
"899","Blanchardville",2,-89.794535,42.825845
"900","Blanchester",20,-84.0147379,39.2888598
"901","Blanco",5,-98.320964,30.196446
